,id,budget,homepage,original_language,original_is_en,original_title,popularity,popularity_cat,release_date,year,month,runtime,revenue,best_seller,revenue_rank,yearly_revenue_sum,revenue_year_percent,rev_budg_ratio,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,TV Movie,War,Western,en,fr,es,de,ru,it,ja,Art,Camera,Costume & Make-Up,Crew,Directing,Editing,Lighting,Production,Sound,Visual Effects,Writing,female_cnt,male_cnt
5663,5664,0,0,en,1,Hodejegerne,9.070215225219727,Superb,8/4/11,2011.0,8.0,100.0,,Yes,125,25150752899.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,8.0,7.0,1.0,3.0,0.0,6.0
5664,5665,35000000,1,en,1,The Fountain,11.577120780944824,Superb,9/6/06,2006.0,9.0,96.0,,Yes,115,21603815973.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,5.0,11.0,2.0,6.0,2.0,9.0,9.0,15.0,3.0,3.0,15.0
5665,5666,27000000,0,en,1,The Newton Boys,2.917012929916382,Low,3/26/98,1998.0,3.0,113.0,,Yes,67,9987500838.0,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
5666,5667,3000000,0,en,1,Death Wish,12.968010902404785,Superb,7/24/74,1974.0,7.0,93.0,,Yes,6,835704107.0,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,7.0
5667,5668,0,0,en,1,Wrecked,5.053905010223389,Medium,12/4/10,2010.0,12.0,91.0,,Yes,126,23498464918.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,8.0
5668,5669,5000000,1,en,1,Everything Must Go,4.779994010925293,Medium,10/15/10,2010.0,10.0,97.0,,Yes,126,23498464918.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,7.0,8.0
5669,5670,176000003,1,en,1,Jupiter Ascending,21.463464736938477,Superb,2/4/15,2015.0,2.0,124.0,,Yes,129,35568350164.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,4.0,20.0,3.0,5.0,4.0,6.0,13.0,21.0,2.0,9.0,19.0
5670,5671,13000000,0,fr,0,"Paris, je t'aime",6.980485916137695,High,5/16/06,2006.0,5.0,120.0,,Yes,115,21603815973.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,18.0,1.0,0.0,21.0,8.0,0.0,10.0,1.0,0.0,0.0,6.0,31.0
5671,5672,2000000,1,tr,0,Nefes: Vatan Sagolsun,1.315237045288086,Low,10/15/09,2009.0,10.0,128.0,,Yes,107,25242636900.0,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,1.0,12.0,2.0,3.0,0.0,1.0
5672,5673,19000000,0,en,1,The Shining,19.611589431762695,Superb,5/22/80,1980.0,5.0,144.0,,Yes,20,1741317629.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,3.0,4.0,10.0
5673,5674,5000000,0,en,1,13 Sins,9.067788124084473,Superb,4/18/14,2014.0,4.0,93.0,,Yes,124,28532951356.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,6.0,1.0,2.0,1.0,7.0,6.0,1.0,2.0,3.0,6.0
5674,5675,750000,0,en,1,Phoonk,0.6861550211906433,Low,8/22/08,2008.0,8.0,179.0,,Yes,102,24112096599.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5675,5676,2000000,0,en,1,The Myth Of Fingerprints,0.22852599620819092,Low,9/17/97,1997.0,9.0,93.0,,Yes,64,13276986561.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
5676,5677,26000000,0,en,1,Philadelphia,13.373005867004395,Superb,12/22/93,1993.0,12.0,125.0,,Yes,57,8234217863.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,1.0,3.0,2.0,2.0,10.0,2.0,0.0,1.0,4.0,16.0
5677,5678,50000000,1,en,1,I Am Number Four,9.388376235961914,Superb,2/18/11,2011.0,2.0,109.0,,Yes,125,25150752899.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,9.0,1.0,1.0,5.0,4.0,12.0
5678,5679,0,0,en,1,Deadtime Stories,1.712138056755066,Low,4/13/86,1986.0,4.0,93.0,,Yes,45,4674032385.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
5679,5680,4500000,0,en,1,Police Academy,8.354488372802734,High,3/22/84,1984.0,3.0,96.0,,Yes,31,3253222238.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,3.0,0.0,5.0,10.0,0.0,5.0,2.0,15.0
5680,5681,230000000,1,en,1,Pirates of the Caribbean: Dead Men Tell No Tales,133.82781982421875,Superb,5/23/17,2017.0,5.0,129.0,,Yes,41,23142192148.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,26.0,18.0,5.0,10.0,7.0,13.0,28.0,31.0,7.0,7.0,28.0
5681,5682,0,0,en,1,Sirens,2.8621299266815186,Low,10/1/93,1993.0,10.0,98.0,,Yes,57,8234217863.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,5.0
5682,5683,90000000,1,en,1,Now You See Me 2,39.540653228759766,Superb,6/2/16,2016.0,6.0,129.0,,Yes,126,26641327233.0,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10.0,10.0,2.0,6.0,1.0,6.0,14.0,26.0,3.0,7.0,11.0
5683,5684,40000000,0,en,1,The Guilt Trip,7.479013919830322,High,12/19/12,2012.0,12.0,95.0,,Yes,126,30080270257.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,7.0
5684,5685,0,0,en,1,Best of the Best 2,13.053071975708008,Superb,1/1/93,1993.0,1.0,101.0,,Yes,57,8234217863.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,2.0,2.0,0.0,11.0,2.0,0.0,2.0,8.0,10.0
5685,5686,3200000,0,ru,0,Tarif Novogodniy,0.31416699290275574,Low,12/4/08,2008.0,12.0,86.0,,Yes,102,24112096599.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5686,5687,27000000,1,en,1,Spy Kids: All the Time in the World,9.58021354675293,Superb,8/18/11,2011.0,8.0,89.0,,Yes,125,25150752899.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,10.0,2.0,0.0,1.0,2.0,13.0
5687,5688,6200000,0,en,1,Return of the Living Dead Part II,6.606325149536133,High,1/15/88,1988.0,1.0,89.0,,Yes,57,4214574386.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5688,5689,10000000,0,en,1,The Money Pit,7.054863929748535,High,3/15/86,1986.0,3.0,91.0,,Yes,45,4674032385.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0,2.0,8.0
5689,5690,3500000,0,en,1,The Nun's Story,3.4739930629730225,Medium,6/18/59,1959.0,6.0,149.0,,Yes,6,690350000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,4.0,1.0,0.0,6.0,2.0,0.0,2.0,2.0,9.0
5690,5691,18000000,0,en,1,Birdman,18.193262100219727,Superb,8/27/14,2014.0,8.0,119.0,,Yes,124,28532951356.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,6.0,9.0,2.0,7.0,2.0,12.0,19.0,3.0,4.0,2.0,20.0
5691,5692,175000000,1,en,1,Up,19.33088493347168,Superb,5/13/09,2009.0,5.0,96.0,,Yes,107,25242636900.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,9.0,13.0,11.0,3.0,7.0,16.0,18.0,5.0,5.0,24.0
5692,5693,10800000,0,en,1,Saw V,10.165498733520508,Superb,10/23/08,2008.0,10.0,92.0,,Yes,102,24112096599.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,9.0
5693,5694,32000000,0,en,1,The Neverending Story II: The Next Chapter,6.658994197845459,High,10/24/90,1990.0,10.0,89.0,,Yes,47,8908161235.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,8.0
5694,5695,0,0,en,1,Bigger Stronger Faster*,6.108181953430176,High,5/30/08,2008.0,5.0,105.0,,Yes,102,24112096599.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
5695,5696,25000000,0,en,1,Maximum Risk,7.3701629638671875,High,9/13/96,1996.0,9.0,100.0,,Yes,56,9553878525.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,4.0,3.0,1.0,2.0,10.0
5696,5697,0,1,fr,0,Viva Riva!,0.21455200016498566,Low,9/10/10,2010.0,9.0,96.0,,Yes,126,23498464918.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,6.0,0.0,1.0,0.0,5.0
5697,5698,7400000,0,ml,0,???????? ??????,0.9555960297584534,Low,5/30/14,2014.0,5.0,172.0,,Yes,124,28532951356.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0
5698,5699,200000,0,te,0,#Pellichoopulu,0.9022939801216125,Low,7/29/16,2016.0,7.0,124.0,,Yes,126,26641327233.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
5699,5700,30000000,1,en,1,Transporter 3,9.29682445526123,Superb,11/26/08,2008.0,11.0,104.0,,Yes,102,24112096599.0,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0
5700,5701,0,0,en,1,Eye of the Needle,9.698847770690918,Superb,7/24/81,1981.0,7.0,112.0,,Yes,27,2100108740.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,9.0
5701,5702,14000000,0,en,1,Jungle Fever,7.701918125152588,High,6/7/91,1991.0,6.0,132.0,,Yes,43,2824354702.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,8.0
5702,5703,26000000,0,en,1,Anchorman: The Legend of Ron Burgundy,10.330120086669922,Superb,7/9/04,2004.0,7.0,94.0,,Yes,82,19352888402.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,7.0
5703,5704,0,0,en,1,French Connection II,18.541990280151367,Superb,5/18/75,1975.0,5.0,119.0,,Yes,9,2231780531.0,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,7.0,3.0,1.0,6.0,8.0,0.0,5.0,1.0,10.0
5704,5705,20000000,0,en,1,Death Defying Acts,4.522771835327148,Medium,9/13/07,2007.0,9.0,97.0,,Yes,106,23628170923.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0
5705,5706,0,1,en,1,Pure Country 2: The Gift,0.6845160126686096,Low,10/15/10,2010.0,10.0,112.0,,Yes,126,23498464918.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,8.0
5706,5707,35000000,0,en,1,Dungeons & Dragons,4.884311199188232,Medium,12/8/00,2000.0,12.0,107.0,,Yes,66,9572907611.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,2.0,1.0,7.0
5707,5708,200000,1,en,1,Dr. Horrible's Sing-Along Blog,8.927993774414062,High,7/15/08,2008.0,7.0,42.0,,Yes,102,24112096599.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0
5708,5709,15000000,0,en,1,Kindergarten Cop,3.670030117034912,Medium,12/21/90,1990.0,12.0,111.0,,Yes,47,8908161235.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,2.0,2.0,2.0,0.0,12.0,3.0,0.0,4.0,8.0,15.0
5709,5710,2100000,0,fr,0,L'avenir,5.85811185836792,Medium,3/16/16,2016.0,3.0,102.0,,Yes,126,26641327233.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,6.0,2.0,1.0,2.0,2.0
5710,5711,1400000,0,hi,0,Gangs of ???????,9.77721881866455,Superb,6/22/12,2012.0,6.0,320.0,,Yes,126,30080270257.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,5.0
5711,5712,68000000,0,en,1,Vanilla Sky,10.071057319641113,Superb,12/10/01,2001.0,12.0,136.0,,Yes,78,17293368920.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,4.0,1.0,0.0,1.0,7.0,8.0
5712,5713,3000000,0,en,1,The Sugarland Express,4.506947994232178,Medium,4/5/74,1974.0,4.0,110.0,,Yes,6,835704107.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,5.0,1.0,11.0
5713,5714,0,1,en,1,To Live and Die in L.A.,6.1869988441467285,High,11/1/85,1985.0,11.0,116.0,,Yes,43,3694623147.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,2.0,2.0,1.0,4.0,11.0,0.0,3.0,4.0,11.0
5714,5715,6000000,0,ru,0,??? ? ????? 2: ??????,0.4710859954357147,Low,10/18/07,2007.0,10.0,135.0,,Yes,106,23628170923.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5715,5716,0,0,en,1,Ed Gein,2.475287914276123,Low,11/17/00,2000.0,11.0,89.0,,Yes,66,9572907611.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0
5716,5717,15000000,0,en,1,A Cry in the Dark,3.9705379009246826,Medium,11/11/88,1988.0,11.0,120.0,,Yes,57,4214574386.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,3.0,4.0,9.0
5717,5718,10000000,0,en,1,Jimmy P.,4.503330230712891,Medium,9/11/13,2013.0,9.0,117.0,,Yes,141,29992872221.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0
5718,5719,20000000,1,en,1,Proof,7.9839019775390625,High,9/5/05,2005.0,9.0,100.0,,Yes,100,23749646877.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,2.0,1.0,0.0,12.0,6.0,0.0,3.0,8.0,16.0
5719,5720,12000000,0,en,1,Arbitrage,5.808495998382568,Medium,9/14/12,2012.0,9.0,100.0,,Yes,126,30080270257.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,10.0,2.0,4.0,2.0,10.0,8.0,4.0,1.0,2.0,12.0
5720,5721,40000000,0,en,1,The Gunman,11.429830551147461,Superb,2/16/15,2015.0,2.0,115.0,,Yes,129,35568350164.0,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,9.0,15.0,9.0,3.0,3.0,1.0,20.0,12.0,11.0,4.0,2.0,19.0
5721,5722,0,1,en,1,Barbie in 'A Christmas Carol',4.8223981857299805,Medium,7/1/08,2008.0,7.0,76.0,,Yes,102,24112096599.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
